Start,Stop,Type,Bus,Year,Month,Week,Hour,Counts
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Mon","20","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Mon","20","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Mon","20","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Mon","20","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Mon","20","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Mon","21","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Mon","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Mon","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Mon","21","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Mon","22","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Mon","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Mon","22","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Mon","23","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","6","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","6","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","6","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","6","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","7","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","8","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","8","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","9","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","9","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","9","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","10","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","10","13"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","10","21"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","10","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","11","21"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","11","22"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","11","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","11","13"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","12","32"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","12","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","12","13"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","12","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","12","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","13","43"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","13","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","13","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","13","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","14","16"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","14","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","14","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","14","13"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","14","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","15","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","15","23"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","15","23"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","15","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","15","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","16","15"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","16","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","16","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","16","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","16","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","17","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","17","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","17","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","17","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","17","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","18","19"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","18","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","18","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","18","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","18","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","19","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","19","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","19","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","19","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","20","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","20","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","20","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","20","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","21","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","21","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","21","15"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sat","22","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","22","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sat","22","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sat","22","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sat","22","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sat","23","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","6","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","6","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","6","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","6","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","6","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","8","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","8","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","8","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","8","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","9","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","9","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","9","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","9","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","10","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","10","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","10","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","10","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","10","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","11","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","11","20"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","11","30"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","11","19"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","11","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","12","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","12","22"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","12","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","12","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","12","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","13","15"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","13","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","13","18"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","13","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","14","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","14","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","14","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","15","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","15","24"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","15","15"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","15","19"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","15","23"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","16","22"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","16","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","16","24"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","16","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","16","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","17","25"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","17","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","17","27"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","17","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","17","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","18","33"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","18","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","18","16"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","18","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","18","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","19","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","19","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","19","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","19","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","19","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","20","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","20","11"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","20","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","20","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","20","19"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","21","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","21","18"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","21","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","21","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Sun","22","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Sun","22","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Sun","22","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Sun","22","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Sun","22","16"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","0","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","5","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","5","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","6","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","6","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","6","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","7","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","8","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","8","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","8","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","9","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","10","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","10","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","11","16"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","11","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","12","19"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","12","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","13","22"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","14","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","14","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","15","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","15","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","15","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","15","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","16","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","16","17"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","16","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","16","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","16","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","17","16"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","17","10"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","17","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","17","7"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","17","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","18","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","18","9"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","18","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","18","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","19","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","19","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","19","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","19","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","19","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","20","8"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","20","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","20","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","21","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","21","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","21","2"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","21","6"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","21","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Thu","22","12"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Thu","22","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Thu","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Thu","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Thu","22","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Tue","6","14"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Tue","7","4"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","3","Tue","7","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Tue","7","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","4","Tue","8","1"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","5","Tue","8","5"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","1","Tue","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B55","2015","2","Tue","9","3"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","23","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","22","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","22","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","2","Wed","20","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","19","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","4","Wed","18","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","18","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","17","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","17","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","16","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","4","Wed","16","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","16","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","15","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","15","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","14","3"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","13","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","13","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","12","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","11","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","11","6"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","10","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","10","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","2","Wed","10","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","5","Wed","9","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","4","Wed","9","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","9","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","2","Wed","9","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","1","Wed","9","2"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","4","Wed","8","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","3","Wed","8","1"
"臺中火車站","國立臺中科技大學","代幣半","B55","2015","2","Wed","8","1"
