Start,Stop,Type,Bus,Year,Month,Week,Hour,Counts
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","1","Sat","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","5","Sat","9","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","8","Sat","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","9","Sat","9","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","11","Sat","9","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","9","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","10","29"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","10","19"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","10","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","10","12"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","10","7"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","10","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","9","Sat","10","4"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","10","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","12","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","1","Sat","10","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","2","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","3","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","5","Sat","10","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","7","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","9","Sat","10","4"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","10","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","11","19"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","11","26"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","11","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","11","11"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","11","11"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","11","12"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","11","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","17","13"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Fri","17","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Fri","17","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Fri","17","11"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","17","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Fri","17","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","12","Fri","17","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Fri","17","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Fri","18","13"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Fri","18","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Fri","18","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Fri","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","18","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Fri","18","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Fri","18","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Fri","18","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","18","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Fri","18","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","12","Fri","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Fri","18","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Fri","19","10"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Fri","19","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Fri","19","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Fri","19","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","19","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Fri","19","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Fri","19","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Fri","19","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","19","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Fri","20","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Fri","20","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Fri","20","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Fri","20","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","20","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Fri","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Fri","20","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Fri","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Fri","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","11","Fri","20","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Fri","20","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Fri","21","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Fri","21","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Fri","21","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Fri","21","10"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","21","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Fri","21","9"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Fri","21","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Fri","21","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","21","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Fri","21","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","11","Fri","21","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","12","Fri","21","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Fri","21","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Fri","22","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Fri","22","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Fri","22","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Fri","22","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Fri","22","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Fri","22","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Fri","22","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Mon","6","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Mon","6","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Mon","6","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Mon","6","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Mon","6","3"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Mon","6","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Mon","6","4"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Mon","6","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Mon","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Mon","6","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","11","Mon","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","12","Mon","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Mon","6","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Mon","7","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Mon","7","9"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Mon","7","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Mon","7","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","10","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","12","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","2","Sat","9","6"
"臺中火車站","國立臺中科技大學","半票","B58","2016","3","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","4","Sat","9","4"
"臺中火車站","國立臺中科技大學","半票","B58","2016","5","Sat","9","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","6","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","7","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","8","Sat","9","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","9","Sat","9","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","1","Sat","10","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","2","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","3","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","4","Sat","10","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","5","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","7","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","8","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","9","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","10","Sat","10","7"
"臺中火車站","國立臺中科技大學","半票","B58","2015","12","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","1","Sat","10","6"
"臺中火車站","國立臺中科技大學","半票","B58","2016","2","Sat","10","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","3","Sat","10","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","4","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","5","Sat","10","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","6","Sat","10","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","7","Sat","10","5"
"臺中火車站","國立臺中科技大學","半票","B58","2016","8","Sat","10","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","9","Sat","10","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","1","Sat","11","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","2","Sat","11","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","3","Sat","11","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","4","Sat","11","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","5","Sat","11","6"
"臺中火車站","國立臺中科技大學","半票","B58","2015","6","Sat","11","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","7","Sat","11","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","9","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","10","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","11","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","12","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","1","Sat","11","4"
"臺中火車站","國立臺中科技大學","半票","B58","2016","3","Sat","11","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","4","Sat","11","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","6","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","7","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","8","Sat","11","5"
"臺中火車站","國立臺中科技大學","半票","B58","2016","9","Sat","11","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","1","Sat","12","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","3","Sat","12","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","5","Sat","12","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","6","Sat","12","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","7","Sat","12","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","8","Sat","12","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","9","Sat","12","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","10","Sat","12","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","1","Sat","12","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","2","Sat","12","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","3","Sat","12","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","4","Sat","12","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","5","Sat","12","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","6","Sat","12","4"
"臺中火車站","國立臺中科技大學","半票","B58","2016","7","Sat","12","5"
"臺中火車站","國立臺中科技大學","半票","B58","2016","8","Sat","12","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","9","Sat","12","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","1","Sat","13","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","2","Sat","13","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","3","Sat","13","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","4","Sat","13","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","5","Sat","13","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","6","Sat","13","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","7","Sat","13","4"
"臺中火車站","國立臺中科技大學","半票","B58","2015","8","Sat","13","1"
"臺中火車站","國立臺中科技大學","半票","B58","2015","9","Sat","13","3"
"臺中火車站","國立臺中科技大學","半票","B58","2015","10","Sat","13","5"
"臺中火車站","國立臺中科技大學","半票","B58","2015","11","Sat","13","2"
"臺中火車站","國立臺中科技大學","半票","B58","2015","12","Sat","13","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","1","Sat","13","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","2","Sat","13","3"
"臺中火車站","國立臺中科技大學","半票","B58","2016","3","Sat","13","1"
"臺中火車站","國立臺中科技大學","半票","B58","2016","4","Sat","13","2"
"臺中火車站","國立臺中科技大學","半票","B58","2016","5","Sat","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","9","Sat","11","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","10","Sat","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","11","Sat","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","3","Sat","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","11","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","6","Sat","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","8","Sat","11","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","9","Sat","11","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","11","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","12","17"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","12","23"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","12","18"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","12","9"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","12","13"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","12","7"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","12","11"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","9","Sat","12","8"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","10","Sat","12","17"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","11","Sat","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","12","Sat","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","1","Sat","12","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","2","Sat","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","5","Sat","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","6","Sat","12","6"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","7","Sat","12","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","8","Sat","12","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","11","Sat","12","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","12","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","13","38"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","13","18"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","13","21"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","13","13"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","13","21"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","13","4"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","13","11"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","9","Sat","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","10","Sat","13","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","11","Sat","13","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","1","Sat","13","4"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","2","Sat","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","3","Sat","13","7"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","5","Sat","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","6","Sat","13","8"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","7","Sat","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","9","Sat","13","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","11","Sat","13","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","13","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","14","17"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","14","23"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","14","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","14","15"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","14","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","14","8"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","14","32"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","9","Sat","14","3"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","10","Sat","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","1","Sat","14","13"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","2","Sat","14","5"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","3","Sat","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","4","Sat","14","1"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","5","Sat","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","6","Sat","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","8","Sat","14","2"
"臺中火車站","國立臺中科技大學","代幣全","B58","2016","12","Sat","14","4"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","1","Sat","15","14"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","2","Sat","15","15"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","3","Sat","15","7"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","4","Sat","15","15"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","5","Sat","15","7"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","6","Sat","15","9"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","7","Sat","15","10"
"臺中火車站","國立臺中科技大學","代幣全","B58","2015","8","Sat","15","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Mon","7","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Mon","7","10"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Mon","7","16"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Mon","7","11"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Mon","7","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Mon","7","13"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","11","Mon","7","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","12","Mon","7","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Mon","7","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Mon","8","9"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Mon","8","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Mon","8","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Mon","8","11"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Mon","8","2"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Mon","8","16"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Mon","8","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Mon","8","11"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Mon","8","9"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","10","Mon","8","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2016","1","Mon","8","1"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Mon","9","10"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Mon","9","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Mon","9","13"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Mon","9","14"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","5","Mon","9","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","6","Mon","9","8"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","7","Mon","9","7"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","8","Mon","9","12"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","9","Mon","9","5"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","11","Mon","9","6"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","1","Mon","10","22"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","2","Mon","10","14"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","3","Mon","10","13"
"臺中火車站","國立臺中科技大學","中市敬老","B58","2015","4","Mon","10","5"
